VENDOR CODE,VENDOR NAME,P.O.#,SKU #,LINE#,DESCRIPTION,ORDERED QTY,SHIPPED QTY,CARTON COUNT,MASTER PACK,ORDERED CBM,SHIPPED CBM,SHIPPED KGS,EXP SAIL DATE  ,CARGO RECV DATE,DEPT#,POL,POL_ATD,POD,POD_ETA,POA,POA_ETA,DC_NO,CARRIER,VESSEL,VOYAGE,CONTAINER,CONTAINER SIZE,CONTAINER TYPE,CONTAINER SEAL,LOAD - DELV TYPE,BL#,eASN CREATED BY,INCO TERMS
47945,EPIC GARMENTS DWC LLC,4159271,109716213,4,MAG M LS LAGUNA MADRE RED DARK 02 X LARG,456,456,19,24,,1.62,185.75,07/20/2018,07/18/2018,,BDCGP,07/24/2018,USHOU,09/04/2018,USKTX,09/06/2018,895,CMDU,CONTI CORTESIA,0PG1LE1MA,TCNU2389540,40H,DRY,G0604120,CFS/CY,CMDUBAC0123567, ,
47945,EPIC GARMENTS DWC LLC,4159271,109716221,5,MAG M LS LAGUNA MADRE RED DARK 02 XX LAR,216,216,9,24,,0.77,87.98,07/20/2018,07/18/2018,,BDCGP,07/24/2018,USHOU,09/04/2018,USKTX,09/06/2018,895,CMDU,CONTI CORTESIA,0PG1LE1MA,TCNU2389540,40H,DRY,G0604120,CFS/CY,CMDUBAC0123567, ,
47945,EPIC GARMENTS DWC LLC,4159271,109716230,6,MAG M LS LAGUNA MADRE RED DARK 02 XXX LA,120,120,5,24,,0.43,48.88,07/20/2018,07/18/2018,,BDCGP,07/24/2018,USHOU,09/04/2018,USKTX,09/06/2018,895,CMDU,CONTI CORTESIA,0PG1LE1MA,TCNU2389540,40H,DRY,G0604120,CFS/CY,CMDUBAC0123567, ,
47945,EPIC GARMENTS DWC LLC,4159271,109716248,7,MAG M LS LAGUNA MADRE RED DARK 02 XXXX L,48,48,2,24,,0.17,19.55,07/20/2018,07/18/2018,,BDCGP,07/24/2018,USHOU,09/04/2018,USKTX,09/06/2018,895,CMDU,CONTI CORTESIA,0PG1LE1MA,TCNU2389540,40H,DRY,G0604120,CFS/CY,CMDUBAC0123567, ,
47945,EPIC GARMENTS DWC LLC,4159271,113139818,17,MAG M LS LAGUNA MADRE RED DARK 02 X LARG,96,96,4,24,,0.34,39.10,07/20/2018,07/18/2018,,BDCGP,07/24/2018,USHOU,09/04/2018,USKTX,09/06/2018,895,CMDU,CONTI CORTESIA,0PG1LE1MA,TCNU2389540,40H,DRY,G0604120,CFS/CY,CMDUBAC0123567, ,
47945,EPIC GARMENTS DWC LLC,4159271,113139826,18,MAG M LS LAGUNA MADRE RED DARK 02 XX LAR,96,96,4,24,,0.34,39.10,07/20/2018,07/18/2018,,BDCGP,07/24/2018,USHOU,09/04/2018,USKTX,09/06/2018,895,CMDU,CONTI CORTESIA,0PG1LE1MA,TCNU2389540,40H,DRY,G0604120,CFS/CY,CMDUBAC0123567, ,
47945,EPIC GARMENTS DWC LLC,4159272,109716184,1,MAG M LS LAGUNA MADRE RED DARK 02 SMALL,96,96,4,24,,0.45,38.07,07/27/2018,07/27/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124228, ,
47945,EPIC GARMENTS DWC LLC,4159272,109716192,2,MAG M LS LAGUNA MADRE RED DARK 02 MEDIUM,192,192,8,24,,0.89,76.14,07/27/2018,07/27/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124228, ,
47945,EPIC GARMENTS DWC LLC,4159272,109716205,3,MAG M LS LAGUNA MADRE RED DARK 02 LARGE,336,336,14,24,,1.56,133.24,07/27/2018,07/27/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124228, ,
47945,EPIC GARMENTS DWC LLC,4159272,109716213,4,MAG M LS LAGUNA MADRE RED DARK 02 X LARG,312,312,13,24,,1.45,123.72,07/27/2018,07/27/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124228, ,
47945,EPIC GARMENTS DWC LLC,4159272,109716221,5,MAG M LS LAGUNA MADRE RED DARK 02 XX LAR,168,168,7,24,,0.78,66.62,07/27/2018,07/27/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124228, ,
47945,EPIC GARMENTS DWC LLC,4159272,109716230,6,MAG M LS LAGUNA MADRE RED DARK 02 XXX LA,96,96,4,24,,0.44,38.07,07/27/2018,07/27/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124228, ,
47945,EPIC GARMENTS DWC LLC,4159272,109716248,7,MAG M LS LAGUNA MADRE RED DARK 02 XXXX L,48,48,2,24,,0.22,19.03,07/27/2018,07/27/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124228, ,
47945,EPIC GARMENTS DWC LLC,4159272,113139818,17,MAG M LS LAGUNA MADRE RED DARK 02 X LARG,72,72,3,24,,0.33,28.55,07/27/2018,07/27/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124228, ,
47945,EPIC GARMENTS DWC LLC,4159272,113139826,18,MAG M LS LAGUNA MADRE RED DARK 02 XX LAR,72,72,3,24,,0.33,28.55,07/27/2018,07/27/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USJEV,09/03/2018,897,CMDU,CMA CGM NABUCCO,0TU2HS1MA,CMAU4971591,40H,DRY,G0604223,CFS/CY,CMDUBAC0124228, ,
47945,EPIC GARMENTS DWC LLC,4174849,109381281,1,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,144,144,6,24,,0.63,65.22,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,109381353,2,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,312,312,13,24,,1.30,141.32,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,109381409,3,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,456,456,19,24,,1.90,206.54,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,109381450,4,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,336,336,14,24,,1.40,152.19,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,109381505,5,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,192,192,8,24,,0.80,86.96,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,109381556,6,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,120,120,5,24,,0.50,54.35,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,109381644,7,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 M,312,312,13,24,,1.30,141.32,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,113135534,8,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,168,168,7,24,,0.70,76.09,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,113135542,9,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,408,408,17,24,,1.70,184.80,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,113135551,10,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,552,552,23,24,,2.31,250.02,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,113135569,11,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,456,456,19,24,,1.90,206.54,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,113135577,12,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,240,240,10,24,,1.00,108.71,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,113135585,13,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,120,120,5,24,,0.50,54.35,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,113135593,14,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 S,144,144,6,24,,0.60,65.22,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,113135606,15,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 L,456,456,19,24,,1.90,206.54,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,113135614,16,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 X,336,336,14,24,,1.40,152.19,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,113135622,17,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 X,192,192,8,24,,0.80,86.96,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174849,113135631,18,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 X,120,120,5,24,,0.50,54.35,06/27/2018,06/27/2018,,BDCGP,07/03/2018,USHOU,08/14/2018,USKTX,08/16/2018,895,CMDU,APL SCOTLAND,0PG1FE1MA,TLLU4808652,40H,DRY,G0604237,CFS/CY,CMDUBAC0121691, ,
47945,EPIC GARMENTS DWC LLC,4174850,109381281,1,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,96,94,4,0,,0.41,42.52,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,109381353,2,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,192,198,8,0,,0.78,85.03,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,109381409,3,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,288,299,13,23,,1.27,138.17,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,109381450,4,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,216,224,10,0,,0.98,106.29,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,109381505,5,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,120,124,5,0,,0.49,53.14,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,109381556,6,MAG M LAGUNA MADRE PANT BEIGE MEDIUM 01,96,98,4,0,,0.39,42.52,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,109381644,7,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 M,192,194,8,0,,0.78,85.03,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,113135534,8,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,72,72,3,24,,0.29,31.89,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,113135542,9,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,192,198,8,0,,0.78,85.03,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,113135551,10,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,264,274,12,0,,1.17,127.55,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,113135569,11,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,216,211,9,0,,0.88,95.66,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,113135577,12,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,120,119,5,0,,0.49,53.14,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,113135585,13,MAG M LAGUNA MADRE PANT BROWN MEDIUM 01,48,50,2,25,,0.20,21.26,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,113135593,14,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 S,96,95,4,0,,0.39,42.52,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,113135606,15,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 L,288,295,12,0,,1.17,127.55,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,113135614,16,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 X,216,218,9,0,,0.88,95.66,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,113135622,17,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 X,120,122,5,0,,0.49,53.14,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4174850,113135631,18,MAG M LAGUNA MADRE PANT GREY MEDIUM 01 X,96,96,4,24,,0.39,42.52,07/04/2018,07/02/2018,,BDCGP,07/09/2018,USSAV,08/11/2018,USJEV,08/13/2018,897,CMDU,APL MEXICO CITY,0TU25S1MA,INKU6468140,40H,DRY,G0604138,CFS/CY,CMDUBAC0122367, ,
47945,EPIC GARMENTS DWC LLC,4175050,114590504,1,MAG W WILLOW CREEK STRETCH TWILL PANT BR,24,24,1,24,,0.04,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114590512,2,MAG W WILLOW CREEK STRETCH TWILL PANT BR,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114590521,3,MAG W WILLOW CREEK STRETCH TWILL PANT BR,48,48,2,24,,0.21,23.11,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617535,4,MAG W WILLOW CREEK STRETCH TWILL PANT BR,24,24,1,24,,0.09,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617543,5,MAG W WILLOW CREEK STRETCH TWILL PANT BR,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617551,6,MAG W WILLOW CREEK STRETCH TWILL PANT BR,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617560,7,MAG W WILLOW CREEK STRETCH TWILL PANT BR,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617578,8,MAG W WILLOW CREEK STRETCH TWILL PANT BR,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617594,9,MAG W WILLOW CREEK STRETCH TWILL PANT GR,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617607,10,MAG W WILLOW CREEK STRETCH TWILL PANT GR,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617615,11,MAG W WILLOW CREEK STRETCH TWILL PANT GR,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617623,12,MAG W WILLOW CREEK STRETCH TWILL PANT GR,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617631,13,MAG W WILLOW CREEK STRETCH TWILL PANT GR,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617640,14,MAG W WILLOW CREEK STRETCH TWILL PANT GR,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617746,15,MAG W WILLOW CREEK STRETCH TWILL PANT BL,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617754,16,MAG W WILLOW CREEK STRETCH TWILL PANT BL,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617762,17,MAG W WILLOW CREEK STRETCH TWILL PANT BL,48,48,2,24,,0.21,23.11,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
47945,EPIC GARMENTS DWC LLC,4175050,114617771,18,MAG W WILLOW CREEK STRETCH TWILL PANT BL,24,24,1,24,,0.11,11.55,07/24/2018,07/24/2018,,BDCGP,07/30/2018,USSAV,09/01/2018,USUAU,09/05/2018,893,CMDU,CMA CGM NABUCCO,0TU2HS1MA,TGHU8943203,40H,DRY,G0604241,CFS/CY,CMDUBAC0124243, ,
